岐,branch off,"岐阜 (ぎふ): Gifu (city)
分岐 (ぶんき): divergence
多岐 (たき): digression
岐路 (きろ): forked road"
昆,descendants,"昆布 (こんぶ): kombu (usu. Saccharina japonica)
昆虫 (こんちゅう): insect"
混,mix,"混乱 (こんらん): disorder
混雑 (こんざつ): congestion
混合 (こんごう): mixing
混ぜる (まぜる): to mix
混沌 (こんとん): chaos"
暑,hot,"暑い (あつい): hot
暑 (しょ): heat
猛暑 (もうしょ): heat wave
蒸し暑い (むしあつい): humid
残暑 (ざんしょ): late summer heat"
複,duplicate,"複数 (ふくすう): plural
複雑 (ふくざつ): complex
複合 (ふくごう): composite
重複 (ちょうふく): duplication
複製 (ふくせい): reproduction"
妙,exquisite,"妙 (みょう): strange
奇妙 (きみょう): strange
絶妙 (ぜつみょう): exquisite
巧妙 (こうみょう): ingenious
軽妙 (けいみょう): light and easy"
栄,prosperity,"栄養 (えいよう): nutrition
栄養素 (えいようそ): nutrient
繁栄 (はんえい): prospering
光栄 (こうえい): honour
栄光 (えいこう): glory"
耒,plow,
籍,enroll,"書籍 (しょせき): book
国籍 (こくせき): nationality
移籍 (いせき): transfer (of one's name into another family register)
在籍 (ざいせき): being enrolled (at a school)
戸籍 (こせき): family register"
麗,lovely,"華麗 (かれい): splendid
美麗 (びれい): beautiful
流麗 (りゅうれい): fluent
小奇麗 (こぎれい): neat
高麗 (こうらい): Korea (esp. the Goguryeo kingdom or the Goryeo dynasty)"
届,deliver,"届く (とどく): to reach
届ける (とどける): to deliver
届 (とどけ): report
届け出 (とどけで): report
送り届ける (おくりとどける): to send to"
請,solicit,"申請 (しんせい): application
請求 (せいきゅう): claim
要請 (ようせい): appeal
下請け (したうけ): subcontract
請負 (うけおい): contract (for work)"
築,fabricate,"建築 (けんちく): construction
構築 (こうちく): construction
築く (きずく): to build
新築 (しんちく): new building
築 (ちく): ... years since construction"
救,salvation,"救済 (くさい): salvation (from suffering based on Buddha's teachings)
救い (すくい): help
救急 (きゅうきゅう): first-aid
救助 (きゅうじょ): relief
救援 (きゅうえん): relief"
詩,poem,"詩 (し): poem
詩人 (しじん): poet
詩集 (ししゅう): poetry anthology
短詩 (たんし): verselet
漢詩 (かんし): Chinese poetry"
益,benefit,"利益 (りえき): profit
収益 (しゅうえき): earnings
有益 (ゆうえき): beneficial
益 (えき): benefit
権益 (けんえき): (one's) interests"
采,form,"喝采 (かっさい): acclamation
采配 (さいはい): baton (of command)
風采 (ふうさい): appearance"
採,pick,"採用 (さいよう): use
採取 (さいしゅ): picking
採択 (さいたく): adoption
採点 (さいてん): marking
採算 (さいさん): profit"
納,settlement,"納得 (なっとく): consent
格納 (かくのう): storage
収納 (しゅうのう): storage
納豆 (なっとう): natto (fermented soybeans)
納品 (のうひん): delivery of goods"
欧,Europe,"欧米 (おうべい): Europe and America
欧州 (おうしゅう): Europe
西欧 (せいおう): Western Europe
北欧 (ほくおう): Northern Europe
東欧 (とうおう): Eastern Europe"
承,acquiesce,"了承 (りょうしょう): acknowledgement
承知 (しょうち): knowledge
継承 (けいしょう): inheritance
承認 (しょうにん): recognition
伝承 (でんしょう): handing down (information)"
敢,daring,"敢行 (かんこう): decisive action
勇敢 (ゆうかん): brave
果敢 (かかん): resolute
敢闘 (かんとう): fighting bravely"
厳,strict,"厳しい (きびしい): severe
厳密 (げんみつ): strict
厳選 (げんせん): careful selection
厳格 (げんかく): strict
尊厳 (そんげん): dignity"
露,dew,"披露 (ひろう): announcement
露出 (ろしゅつ): exposure
露 (あらわ): exposed
披露宴 (ひろうえん): reception (e.g. wedding)
暴露 (ばくろ): disclosure"
献,offering,"貢献 (こうけん): contribution (furthering a goal or cause)
文献 (ぶんけん): literature
献金 (けんきん): donation
献血 (けんけつ): blood donation
献立 (こんだて): menu"
閉,closed,"閉鎖 (へいさ): closing
閉店 (へいてん): closing up shop (for the day)
閉じる (とじる): to close (e.g. book, eyes, meeting, etc.)
閉塞 (へいそく): blockage
密閉 (みっぺい): shutting tightly"
驚,wonder,"驚き (おどろき): surprise
驚く (おどろく): to be surprised
驚異 (きょうい): wonder
驚愕 (きょうがく): astonishment
驚嘆 (きょうたん): wonder"
刊,publish,"刊行 (かんこう): publication
創刊 (そうかん): launching (e.g. newspaper)
週刊 (しゅうかん): weekly publication
刊 (かん): publication
朝刊 (ちょうかん): morning newspaper"
測,fathom,"測定 (そくてい): measurement
予測 (よそく): prediction
推測 (すいそく): guess
観測 (かんそく): observation
計測 (けいそく): measuring"
彑,variant of 彐,
互,mutually,"お互い (おたがい): each other
相互 (そうご): mutual
互換 (ごかん): interchange
互いに (たがいに): mutually
互い (たがい): each other"
抗,confront,"抵抗 (ていこう): resistance
対抗 (たいこう): opposition
抗 (こう): anti-
抗議 (こうぎ): protest
反抗 (はんこう): opposition"
荷,luggage,"荷物 (にもつ): luggage
負荷 (ふか): burden
入荷 (にゅうか): arrival of goods
出荷 (しゅっか): shipping
荷 (か): counter for loads (that can be carried on one's shoulders)"
浅,shallow,"浅い (あさい): shallow
浅はか (あさはか): shallow
浅見 (せんけん): shallow view
浅茅 (あさじ): sparsely growing cogon grass
浅瀬 (あさせ): shoal"
摘,pinch,"指摘 (してき): pointing out
摘み (つまみ): (file) handle
摘出 (てきしゅつ): picking out
摘発 (てきはつ): exposing
摘み取る (つみとる): to pluck"
袋,sack,"袋 (たい): counter for things inside a bag
手袋 (てぶくろ): glove
福袋 (ふくぶくろ): lucky-dip bag
寝袋 (ねぶくろ): sleeping bag
紙袋 (かみぶくろ): paper bag"
誘,entice,"誘導 (ゆうどう): guidance
勧誘 (かんゆう): invitation
誘い (さそい): invitation
誘惑 (ゆうわく): temptation
誘導体 (ゆうどうたい): derivative"
坊,boy,"坊 (ぼう): bonze
坊主 (ぼうず): Buddhist priest
赤ん坊 (あかんぼう): baby
寝坊 (ねぼう): sleeping in late
坊さん (ぼうさん): Buddhist priest"
批,criticism,"批判 (ひはん): criticism
批評 (ひひょう): criticism
批准 (ひじゅん): ratification"
陣,camp,"陣 (じん): battle formation
陣営 (じんえい): camp (group of same ideological beliefs)
陣痛 (じんつう): labour pains
退陣 (たいじん): resignation
布陣 (ふじん): battle formation"
洗,wash,"洗濯 (せんたく): washing
洗う (あらう): to wash
洗練 (せんれん): polish
洗顔 (せんがん): face-washing
洗い (あらい): washing"
症,symptoms,"症状 (しょうじょう): symptoms
症 (しょう): illness
発症 (はっしょう): outbreak of an illness
炎症 (えんしょう): inflammation
症候群 (しょうこうぐん): syndrome"
触,contact,"触れ (ふれ): proclamation
触れる (ふれる): to touch
感触 (かんしょく): feel (i.e. tactile sensation)
接触 (せっしょく): touch
触る (さわる): to touch"
盟,alliance,"同盟 (どうめい): alliance
連盟 (れんめい): league
加盟 (かめい): joining (an association, agreement, etc.)
盟友 (めいゆう): sworn friend
盟主 (めいしゅ): leader (of an alliance)"
詳,detailed,"詳細 (しょうさい): details
詳しく (くわしく): in detail
詳しい (くわしい): detailed
不詳 (ふしょう): unknown
詳述 (しょうじゅつ): detailed explanation"
漫,cartoon,"漫画 (まんが): cartoon
漫才 (まんざい): manzai
浪漫 (ろうまん): romance (e.g. Arthurian romances)
散漫 (さんまん): vague
天真爛漫 (てんしんらんまん): naivete"
覇,hegemony,"制覇 (せいは): conquest
覇権 (はけん): hegemony
覇者 (はしゃ): supreme ruler
連覇 (れんぱ): successive championships
覇王 (はおう): supreme ruler"
副,vice,"副 (ふく): assistant
副作用 (ふくさよう): side effect
副業 (ふくぎょう): side job
副題 (ふくだい): subtitle
副産物 (ふくさんぶつ): by-product"
姫,princess,"姫 (ひめ): young lady of noble birth
お姫様 (おひめさま): princess
歌姫 (うたひめ): songstress
美姫 (びき): beautiful maiden
白雪姫 (しらゆきひめ): Snow White"
輸,transport,"輸入 (ゆにゅう): import
輸出 (ゆしゅつ): export
輸送 (ゆそう): transport
密輸 (みつゆ): smuggling
輸血 (ゆけつ): blood transfusion"
功,achievement,"成功 (せいこう): success
功績 (こうせき): achievements
功 (こう): merit
功利 (こうり): utility
気功 (きこう): breathing exercise"
刺,thorn,"刺激 (しげき): stimulus
名刺 (めいし): business card
刺身 (さしみ): sashimi (raw sliced fish, shellfish or crustaceans)
刺し (さし): stabbing
風刺 (ふうし): satire"
菜,vegetable,"野菜 (やさい): vegetable
菜 (さい): side dish
菜の花 (なのはな): rape blossoms
白菜 (パクチョイ): bok choy (Brassica rapa subsp. chinensis; esp. cultivars with white stalks)
惣菜 (そうざい): side dish"
妹,younger sister,"姉妹 (しまい): sisters
義妹 (ぎまい): sister-in-law (spouse's younger sister or younger brothers's wife)
兄妹 (けいまい): older brother and younger sister
愚妹 (ぐまい): younger sister
従妹 (じゅうまい): cousin (younger female)"
遣,dispatch,"派遣 (はけん): dispatch
無駄遣い (むだづかい): waste (of money, time, etc.)
気遣い (きづかい): consideration
心遣い (こころづかい): solicitude
気遣う (きづかう): to worry about (someone's welfare or comfort)"
秘,secret,"秘密 (ひみつ): secret
神秘 (しんぴ): mystery
秘書 (ひしょ): (private) secretary
秘訣 (ひけつ): secret (method, trick, etc.)
便秘 (べんぴ): constipation"
稿,draft,"投稿 (とうこう): contribution (to a newspaper, magazine, etc.)
原稿 (げんこう): manuscript
稿 (こう): manuscript
寄稿 (きこう): contribution (e.g. to newspaper)
出稿 (しゅっこう): placing (an ad)"
涙,tears,"涙 (なみだ): tear
涙腺 (るいせん): tear gland
涙する (なみだする): to cry
感涙 (かんるい): tears (from being deeply moved)
催涙 (さいるい): lacrimator"
歯,tooth,"歯 (は): tooth
歯医者 (はいしゃ): dentist
歯科 (しか): dentistry
虫歯 (むしば): cavity
歯磨き (はみがき): dental brushing"
齢,age,"年齢 (ねんれい): age
高齢 (こうれい): advanced age
齢 (れい): instar (developmental stage of arthropods)
老齢 (ろうれい): advanced age
適齢 (てきれい): suitable age"
操,maneuver,"操作 (そうさ): operation
体操 (たいそう): gymnastics
操縦 (そうじゅう): steering
操る (あやつる): to operate (e.g. a machine)
操業 (そうぎょう): operation (of a machine, factory, fishing boat, etc.)"
薄,dilute,"薄い (うすい): thin
薄 (うす): light (e.g. colour, color)
薄め (うすめ): slight
薄暗い (うすぐらい): dim
薄っぺら (うすっぺら): very thin"
砂,sand,"砂糖 (さとう): sugar
砂 (すな): sand
砂漠 (さばく): desert
砂浜 (すなはま): sandy beach
土砂降り (どしゃぶり): downpour"
煙,smoke,"煙 (けむり): smoke
喫煙 (きつえん): smoking
禁煙 (きんえん): abstaining from smoking
煙突 (えんとつ): chimney
発煙 (はつえん): emitting smoke"
縁,affinity,"無縁 (むえん): unrelated
縁起 (えんぎ): omen
絶縁 (ぜつえん): breaking off relations
縁側 (えんがわ): veranda
因縁 (いんねん): fate"
泊,overnight,"泊 (はく): counter for nights of a stay
宿泊 (しゅくはく): accommodation
泊まり (とまり): overnight stay
泊まる (とまる): to stay at (e.g. hotel)
一泊 (いっぱく): stopping one night"
腰,loins,"腰 (ごし): posture
腰痛 (ようつう): lower back (or hip) pain
腰掛け (こしかけ): seat
足腰 (あしこし): legs and loins
ぎっくり腰 (ぎっくりごし): strained back"
脳,brain,"洗脳 (せんのう): brainwashing
首脳 (しゅのう): head
脳裏 (のうり): one's mind
頭脳 (ずのう): head
電脳 (でんのう): computer"
鈴,small bell,"鈴 (すず): bell (often globular)
風鈴 (ふうりん): wind chime
呼び鈴 (よびりん): bell (used for summoning or signalling)
鈴なり (すずなり): bunches (e.g. of fruit)"
伴,consort,"伴う (ともなう): to accompany
伴い (ともない): companion
伴奏 (ばんそう): (musical) accompaniment
同伴 (どうはん): accompanying
伴侶 (はんりょ): companion"
龍,dragon,青龍 (せいりょう): blue dragon (an auspicious creature in Chinese mythology)
智,wisdom,明智 (めいち): sagacity
床,bed,"床 (しょう): counter for beds
起床 (きしょう): rising
臨床 (りんしょう): clinical (e.g. pathology, physiology)
床屋 (とこや): barbershop
寝床 (ねどこ): bed"
盤,tray,"盤 (ばん): disk
基盤 (きばん): foundation
中盤 (ちゅうばん): middle (stage)
終盤 (しゅうばん): endgame
鍵盤 (けんばん): keyboard (piano, computer, etc.)"
茨,thorn,茨 (いばら): thorny shrub
臨,look to,"臨時 (りんじ): temporary
臨床 (りんしょう): clinical (e.g. pathology, physiology)
臨場 (りんじょう): visit
臨界 (りんかい): boundary
臨む (のぞむ): to look out on"
狙,aim at,"狙い (ねらい): aim
狙う (ねらう): to aim at
狙撃 (そげき): shooting
狙い撃ち (ねらいうち): sharpshooting"
桜,cherry tree,"桜 (さくら): cherry tree
桜花 (おうか): cherry blossom
桜餅 (さくらもち): rice cake with bean paste wrapped in a preserved cherry leaf
葉桜 (はざくら): cherry tree in leaf
夜桜 (よざくら): cherry trees at evening"
牙,tusk,"牙 (きば): tusk
象牙 (ぞうげ): ivory
牙城 (がじょう): stronghold (esp. of an enemy or opponent)
毒牙 (どくが): poison fang
歯牙 (しが): teeth (and tusks)"
邪,wicked,"風邪 (かぜ): common cold
邪魔 (じゃま): hindrance
無邪気 (むじゃき): innocent
邪悪 (じゃあく): wicked
邪 (よこしま): wicked"
杉,cedar,"杉 (すぎ): Japanese cedar (Cryptomeria japonica)
小杉 (こすぎ): thin Japanese paper (used as tissue during the Edo period)
杉林 (すぎばやし): cryptomeria forest
糸杉 (いとすぎ): cypress (Cupressus sp.)"
易,easy,"容易 (ようい): easy
易い (やすい): easy
難易 (なんい): difficulty
貿易 (ぼうえき): trade (foreign)
安易 (あんい): easy"
懐,pocket,"懐かしい (なつかしい): dear (old)
懐 (ふところ): bosom
懐かし (なつかし): dear
懐中 (かいちゅう): one's pocket
懐疑 (かいぎ): doubt"
寿,longevity,"寿司 (すし): sushi
寿命 (じゅみょう): life span
恵比寿 (えびす): Ebisu
寿 (ことぶき): congratulations
長寿 (ちょうじゅ): long life"
募,recruit,"募集 (ぼしゅう): recruitment
応募 (おうぼ): application
募金 (ぼきん): fund-raising
公募 (こうぼ): public appeal (e.g. for contributions)
募る (つのる): to grow violent"
鼻,nose,"鼻 (はな): nose
鼻水 (はなみず): nasal mucus
鼻血 (はなぢ): nosebleed
鼻歌 (はなうた): humming
耳鼻 (じび): nose and ears"
須,by all means,"必須 (ひっす): indispensable
急須 (きゅうす): small teapot"
黙,silence,"沈黙 (ちんもく): silence
暗黙 (あんもく): tacit
寡黙 (かもく): untalkative
黙示録 (もくしろく): Revelation (book of the Bible)
黙殺 (もくさつ): ignoring"
懸,suspend,"一生懸命 (いっしょうけんめい): very hard
懸念 (けねん): worry
懸命 (けんめい): eager
懸賞 (けんしょう): offering a prize
懸案 (けんあん): pending question"
往,outward journey,"往復 (おうふく): making a round trip
往々 (おうおう): sometimes
右往左往 (うおうさおう): moving about in confusion
往年 (おうねん): years gone by
往来 (おうらい): coming and going"
霊,spirits,"霊 (れい): soul
幽霊 (ゆうれい): ghost
霊的 (れいてき): spiritual
亡霊 (ぼうれい): ghost
心霊 (しんれい): spirit (e.g. human spirit)"
竜,dragon,"竜 (りゅう): dragon (esp. a Chinese dragon)
恐竜 (きょうりゅう): dinosaur
竜馬 (りゅうめ): splendid horse
竜巻 (たつまき): tornado
竜王 (りゅうおう): Dragon King"
於,in,
壁,wall,"壁 (かべ): wall
壁紙 (かべがみ): wallpaper
障壁 (しょうへき): enclosing wall
外壁 (がいへき): outer wall
壁画 (へきが): fresco"
鶴,crane,"鶴 (つる): crane (any bird of the family Gruidae, esp. the red-crowned crane, Grus japonensis)
千羽鶴 (せんばづる): (string of) many (traditionally 1000) paper cranes"
獲,seize,"獲得 (かくとく): acquisition
捕獲 (ほかく): capture
獲物 (えもの): prey
漁獲 (ぎょかく): fishing
乱獲 (らんかく): excessive fishing"
匂,scent,"匂い (におい): odour
匂わせる (におわせる): to give off (a smell, scent, aroma)
匂う (におう): to be fragrant"
掲,put up (a notice),"掲載 (けいさい): publication (e.g. of an article in a newspaper)
掲出 (けいしゅつ): posting (e.g. a notice)
掲示板 (けいじばん): bulletin board
前掲 (ぜんけい): above-mentioned
掲示 (けいじ): notice"
緊,tense,"緊張 (きんちょう): tension
緊急 (きんきゅう): urgency
緊迫 (きんぱく): tension
緊密 (きんみつ): rigour
緊縮 (きんしゅく): shrinkage"
巡,patrol,"巡り (めぐり): circumference
巡回 (じゅんかい): going around
巡礼 (じゅんれい): pilgrimage
巡 (じゅん): counter for tours, cycles, rounds, circuits, etc.
巡航 (じゅんこう): cruise"
併,join,"合併 (がっぺい): merger (of companies, towns, etc.)
併用 (へいよう): using together (jointly)
併設 (へいせつ): joint establishment (esp. schools of different levels or different courses of study)
併合 (へいごう): merger
併記 (へいき): writing side by side"
燃,burn,"燃料 (ねんりょう): fuel
燃焼 (ねんしょう): burning
燃費 (ねんぴ): fuel consumption
燃える (もえる): to burn
燃やす (もやす): to burn"
枝,branch,"枝 (し): counter for long, thin things (i.e. swords)
枝豆 (えだまめ): edamame (green soybeans)
枝葉 (しよう): branches and leaves
枯れ枝 (かれえだ): dead branch (or twig, etc.)
枝分かれ (えだわかれ): ramification"
詰,packed,"詰め (つめ): stuffing
缶詰 (かんづめ): canned food
詰める (つめる): to stuff into
詰まる (つまる): to be packed (with)
箱詰め (はこづめ): packed in a box (e.g. chocolates)"
滅,destroy,"消滅 (しょうめつ): extinction
滅多 (めった): thoughtless
壊滅 (かいめつ): destruction
全滅 (ぜんめつ): annihilation
滅亡 (めつぼう): downfall"
箱,box,"箱 (はこ): box
ゴミ箱 (ゴミばこ): garbage can
箱庭 (はこにわ): miniature garden
箱詰め (はこづめ): packed in a box (e.g. chocolates)
重箱 (じゅうばこ): jūbako"
吸,suck,"呼吸 (こきゅう): breathing
吸収 (きゅうしゅう): absorption
吸血鬼 (きゅうけつき): vampire
吸う (すう): to smoke
吸引 (きゅういん): absorption"
猫,cat,"子猫 (こねこ): kitten
野良猫 (のらねこ): stray cat
猫背 (ねこぜ): bent back
招き猫 (まねきねこ): beckoning cat
海猫 (うみねこ): black-tailed gull (Larus crassirostris)"
湾,gulf,"台湾 (たいわん): Taiwan
湾 (わん): bay
湾岸 (わんがん): gulf coast
港湾 (こうわん): harbour
湾曲 (わんきょく): curve"
締,tighten,"締め (しめ): tie up
締め切り (しめきり): deadline
取締役 (とりしまりやく): company director
引き締め (ひきしめ): tightening
締結 (ていけつ): conclusion"
紹,introduce,"紹介 (しょうかい): introduction
紹興酒 (しょうこうしゅ): shaoxingjiu (Chinese alcohol made from rice or glutinous millet)"
剣,sabre,"真剣 (しんけん): serious
剣 (けん): sword (originally esp. a doubled-edged sword)
剣道 (けんどう): kendo
剣士 (けんし): swordsman
短剣 (たんけん): short sword"
逮,apprehend,逮捕 (たいほ): arrest
駄,burdensome,"無駄 (むだ): futility
駄目 (だめ): neutral point (in go)
無駄遣い (むだづかい): waste (of money, time, etc.)
駄 (だ): poor
下駄 (げた): geta"
豪,overpowering,"豪華 (ごうか): wonderful
富豪 (ふごう): wealthy person
豪雨 (ごうう): torrential rain
豪快 (ごうかい): hearty
強豪 (きょうごう): veteran"
層,stratum,"層 (そう): layer
一層 (いっそう): much more
階層 (かいそう): class
高層 (こうそう): multistory
上層 (じょうそう): upper stratum (classes, stories, storeys)"
沼,marsh,"沼 (ぬま): marsh
泥沼 (どろぬま): bog
沼田 (ぬまた): marshy rice field or paddy
沼地 (ぬまち): marshland
湖沼 (こしょう): lakes and marshes"
戒,commandment,"警戒 (けいかい): vigilance
戒め (いましめ): caution
自戒 (じかい): self-admonition
懲戒 (ちょうかい): discipline
戒律 (かいりつ): (religious) precept"
勇,courage,"勇気 (ゆうき): courage
勇者 (ゆうしゃ): hero
勇敢 (ゆうかん): brave
勇 (ゆう): bravery
勇気づけ (ゆうきづけ): encouragement"
亘,span,
宣,proclaim,"宣言 (せんげん): declaration
宣伝 (せんでん): publicity
宣告 (せんこく): sentence
宣誓 (せんせい): oath
宣戦 (せんせん): declaration of war"
襲,attack,"襲撃 (しゅうげき): attack
世襲 (せしゅう): heredity
襲う (おそう): to attack
空襲 (くうしゅう): air-raid
踏襲 (とうしゅう): following (a precedent, former policy, etc.)"
邦,home country,"連邦 (れんぽう): commonwealth
邦題 (ほうだい): Japanese (translation) title given to foreign work
邦楽 (ほうがく): Japanese music (esp. traditional Japanese music)
邦画 (ほうが): Japanese film
邦人 (ほうじん): Japanese national (esp. one living overseas)"
儀,ceremony,"儀式 (ぎしき): ceremony
葬儀 (そうぎ): funeral service
余儀なく (よぎなく): unavoidably
礼儀 (れいぎ): manners
難儀 (なんぎ): affliction"
濃,concentrated,"濃い (こい): deep (colour)
濃度 (のうど): concentration
濃厚 (のうこう): rich (in flavor, color, smell, etc.)
濃 (のう): dark (color)
濃縮 (のうしゅく): concentration (e.g. of a solution)"
奏,play music,"演奏 (えんそう): musical performance
奏者 (そうしゃ): instrumentalist
伴奏 (ばんそう): (musical) accompaniment
吹奏楽 (すいそうがく): wind music
協奏曲 (きょうそうきょく): concerto"
貨,freight,"通貨 (つうか): currency
雑貨 (ざっか): miscellaneous goods
貨幣 (かへい): money
百貨店 (ひゃっかてん): (department) store
貨物 (かもつ): cargo"
柄,design,"柄 (つか): hilt (of a sword)
事柄 (ことがら): matter
人柄 (ひとがら): personality
銘柄 (めいがら): brand
役柄 (やくがら): role"
執,tenacious,"執筆 (しっぴつ): writing (e.g. as a profession)
執行 (しっこう): execution
執着 (しゅうちゃく): attachment
固執 (こしつ): sticking to (an opinion, theory, belief, etc.)
執拗 (しつよう): persistent"
柳,willow,"柳 (りゅう): Chinese ""Willow"" constellation (one of the 28 mansions)
青柳 (あおやぎ): green willow (i.e. one that has budded)
柳樽 (やなぎだる): box-shaped, lacquered liquor cask
花柳 (はなやぎ): Hanayagi school of Japanese dancing
柳葉 (やないば): willow-leaf arrowhead"
維,fiber,"維持 (いじ): maintenance
繊維 (せんい): fibre
明治維新 (めいじいしん): Meiji Restoration
維新 (いしん): reformation"
塩,salt,"塩 (しお): salt (i.e. sodium chloride)
塩分 (えんぶん): salt
塩味 (しおあじ): salty taste
塩焼き (しおやき): grilling (fish) with salt
塩水 (しおみず): salt water"
附,affixed,
駆,drive,"駆使 (くし): free use
駆動 (くどう): driving force
駆け (かけ): canter
先駆け (さきがけ): pioneer
駆け引き (かけひき): bargaining"
損,loss,"損 (そん): loss
損失 (そんしつ): loss (of assets, profit, etc.)
破損 (はそん): damage
損害 (そんがい): damage
損傷 (そんしょう): damage"
迫,urge,"迫力 (はくりょく): impressiveness
圧迫 (あっぱく): pressure
迫る (せまる): to approach
脅迫 (きょうはく): threat
迫り (せり): stage elevator"
躍,leap,"活躍 (かつやく): activity (esp. energetic)
飛躍 (ひやく): leaping
躍進 (やくしん): making rapid progress
躍動 (やくどう): lively motion
一躍 (いちやく): suddenly (rising to fame, etc.)"
唯,solely,"唯一 (ゆいいつ): only
唯物 (ゆいぶつ): materialism (in philosophy)
唯々 (いい): quite willingly
唯我独尊 (ゆいがどくそん): self-conceit"
祖,ancestor,"祖母 (そぼ): grandmother
祖父 (そふ): grandfather
先祖 (せんぞ): ancestor
祖国 (そこく): motherland
祖父母 (そふぼ): grandparents"
索,cord,"検索 (けんさく): looking up (e.g. a word in a dictionary)
模索 (もさく): groping (for)
探索 (たんさく): search
捜索 (そうさく): search (esp. for someone or something missing)
索引 (さくいん): index (in a book)"
灯,lamp,"灯 (ともし): light
点灯 (てんとう): lighting (a lamp)
電灯 (でんとう): electric light
灯台 (とうだい): lighthouse
灯油 (とうゆ): lamp oil"
酔,drunk,"麻酔 (ますい): anaesthesia
酔い (よい): drunkenness
二日酔い (ふつかよい): hangover
酔う (よう): to get drunk
陶酔 (とうすい): intoxication"
宙,mid-air,"宇宙 (うちゅう): universe
宇宙船 (うちゅうせん): spaceship
宙 (ちゅう): space
小宇宙 (しょううちゅう): microcosmos
宙吊り (ちゅうづり): hanging in midair"
奪,rob,"奪う (うばう): to snatch away
略奪 (りゃくだつ): pillage
剥奪 (はくだつ): stripping (of rights, office, etc.)
奪取 (だっしゅ): usurpation
換骨奪胎 (かんこつだったい): adaptation (e.g. of a poem or novel)"
毒,poison,"毒 (どく): poison
中毒 (ちゅうどく): poisoning
気の毒 (きのどく): pitiful
消毒 (しょうどく): disinfection
解毒 (げどく): detoxification"
稲,rice plant,"稲 (いね): rice plant
早稲田 (わせだ): field of early-blooming (or ripening) rice
稲荷 (いなり): Inari (god of harvests, Uka-no-Mitama)
稲刈り (いねかり): rice reaping
稲作 (いなさく): rice cultivation"
俳,haiku,"俳句 (はいく): haiku
俳人 (はいじん): haiku poet
俳優 (はいゆう): actor
俳諧 (はいかい): haikai
俳壇 (はいだん): the world of the haiku"
仁,humanity,"仁 (じん): benevolence (esp. as a virtue of Confucianism)
杏仁 (きょうにん): apricot seed
仁王立ち (におうだち): imposing stance
御仁 (ごじん): personage
仁平 (にんぺい): Ninpei era (1151.1.26-1154.10.28)"
胡,barbarian,"胡散臭い (うさんくさい): suspicious-looking
胡 (こ): barbarian tribes surrounding ancient China
胡蝶 (こちょう): butterfly
胡同 (フートン): hutong
胡麻和え (ごまあえ): dish dressed with sesame sauce"
湖,lake,"湖 (こ): lake (in place names)
琵琶湖 (びわこ): Lake Biwa
湖畔 (こはん): lake shore
湖面 (こめん): lake surface
湖北 (こほく): north of a lake"
肩,shoulder,"肩こり (かたこり): stiff neck
肩 (かた): shoulder
肩書き (かたがき): title (e.g. Doctor, Professor, Lord)
右肩 (みぎかた): right shoulder
左肩 (ひだりかた): left shoulder"
垂,droop,"垂直 (すいちょく): vertical
垂れ (たれ): hanging
垂れ流し (たれながし): incontinence
垂らし (たらし): dripping
垂涎 (すいぜん): watering at the mouth"
郵,mail,"郵便 (ゆうびん): mail service
郵送 (ゆうそう): mailing
郵政 (ゆうせい): postal system
郵便受け (ゆうびんうけ): mailbox
郵政省 (ゆうせいしょう): (former) Ministry of Posts and Telecommunications (now Ministry of Internal Affairs and Communications)"
貰,get,貰い手 (もらいて): receiver
借,borrow,"借り (かり): borrowing
借金 (しゃっきん): debt
借りる (かりる): to borrow
借り入れ (かりいれ): debt
拝借 (はいしゃく): borrowing"
錦,brocade,"錦 (にしき): brocade
錦織 (にしきおり): brocade
錦絵 (にしきえ): colour (woodblock) print
錦鯉 (にしきごい): coloured carp"
盗,steal,"盗難 (とうなん): theft
強盗 (ごうとう): robber
盗む (ぬすむ): to steal
窃盗 (せっとう): theft
盗み (ぬすみ): stealing"
哲,philosophy,"哲学 (てつがく): philosophy
哲 (てつ): sage
変哲 (へんてつ): something unusual
哲人 (てつじん): wise man"
扱,handle,"扱い (あつかい): treatment
扱う (あつかう): to deal with (a person)
取り扱い (とりあつかい): treatment
取り扱う (とりあつかう): to handle
扱き (しごき): hazing"
亀,turtle,"亀 (かめ): tortoise
亀裂 (きれつ): crack"
宜,best regards,"宜しく (よろしく): best regards
適宜 (てきぎ): suitable
便宜 (べんぎ): convenience
便宜上 (べんぎじょう): for convenience
禰宜 (ねぎ): senior priest (of a Shinto shrine, below chief priest and deputy chief priest)"
忠,loyalty,"忠 (ちゅう): loyalty
忠誠 (ちゅうせい): loyalty
忠告 (ちゅうこく): advice
忠義 (ちゅうぎ): loyalty
忠臣蔵 (ちゅうしんぐら): performance or narrative based on the story of the Forty-seven Ronin (esp. the Kanadehon Chushingura, an epic puppet play first performed in 1748)"
弘,vast,"弘法 (ぐほう): spreading Buddhist teachings
弘治 (こうじ): Kōji era (1555.10.23-1558.2.28)"
芝,turf,"芝 (しば): lawn
芝居 (しばい): play
芝生 (しばふ): lawn
紙芝居 (かみしばい): picture story show
人工芝 (じんこうしば): artificial grass (lawn)"
簡,simplicity,"簡単 (かんたん): simple
簡易 (かんい): simplicity
簡潔 (かんけつ): brevity
書簡 (しょかん): letter
簡素 (かんそ): simple"
