愉,pleasure,,"愉快 (ゆかい): pleasant, delightful, enjoyable, joyful, cheerful, amusing, happy
不愉快 (ふゆかい): unpleasant, disagreeable, displeasing, uncomfortable, unhappy
愉しい (たのしい): enjoyable, fun, pleasant, happy, delightful
愉悦 (ゆえつ): joy, pleasure, delight"
牧,breed,,"牧場 (ぼくじょう): farm (livestock), ranch (US), station (Aus, NZ)
牧師 (ぼくし): pastor, minister, clergyman, reverend
牧 (まき): pasture, grazing land
牧草 (ぼくそう): pasture, grass
牧野 (ぼくや): pasture land, ranch"
巛,"kanji component: winding river",まがりがわ,
巡,patrol,,"巡り (めぐり): circumference, girth
巡回 (じゅんかい): going around, patrol, round, tour
巡礼 (じゅんれい): pilgrimage, pilgrim
巡 (じゅん): counter for tours, cycles, rounds, circuits, etc.
巡航 (じゅんこう): cruise, cruising"
票,ballot,,"投票 (とうひょう): voting, poll
票 (ひょう): vote, ballot
伝票 (でんぴょう): chit, sales slip, voucher
得票 (とくひょう): number of votes polled, poll votes
帳票 (ちょうひょう): report, form"
標,signpost,,"目標 (めじるし): mark, sign, landmark, benchmark
標準 (ひょうじゅん): standard, level, norm
指標 (しひょう): index, indices, indicator
座標 (ざひょう): coordinate, coordinates
標高 (ひょうこう): elevation, height above sea level"
嘘,lie,,"嘘 (うそ): lie, fib, falsehood, untruth
嘘つき (うそつき): liar (sometimes said with not much seriousness), fibber
嘘八百 (うそはっぴゃく): pack of lies, complete fabrication
嘘っぱち (うそっぱち): downright lie"
裁,judge,,"裁判 (さいばん): trial, judgement, judgment
裁判所 (さいばんしょ): court, courthouse
独裁 (どくさい): dictatorship, despotism
総裁 (そうさい): president (of an organization), director general, governor (of a central bank), party leader (esp. LDP)
裁判官 (さいばんかん): judge"
壇,podium,,"俳壇 (はいだん): the world of the haiku
登壇 (とうだん): taking the podium, mounting the rostrum, going on stage to give a speech, etc.
花壇 (かだん): flower bed
仏壇 (ぶつだん): Buddhist (household) altar
壇上 (だんじょう): on a stage, on a platform, on an altar"
靴,shoes,,"靴 (くつ): shoe, shoes, boots, footwear, footgear
靴下 (くつした): socks, sock, stockings, stocking
長靴 (ながぐつ): leather boots, rubber boots, wellingtons, wellies, long boots, high boots
靴擦れ (くつずれ): shoe sore, foot blister (caused by shoes)
革靴 (かわぐつ): leather shoes, leather boots"
授,instruct,,"授業 (じゅぎょう): lesson, class work, teaching, instruction
教授 (きょうじゅ): professor
伝授 (でんじゅ): (giving) instruction, initiation
授乳 (じゅにゅう): breast-feeding, suckling, nursing
授賞 (じゅしょう): awarding a prize"
典,code,,"特典 (とくてん): privilege, special favor, special favour, benefit, prerogative, perk, amenity
典型 (てんけい): type, pattern, model, epitome, exemplar, archetype, perfect example
古典 (こてん): classic (work, esp. book), the classics
辞典 (じてん): dictionary, lexicon
式典 (しきてん): ceremony, rites"
幽,seclude,,"幽霊 (ゆうれい): ghost, specter, spectre, apparition, phantom
幽玄 (ゆうげん): subtle grace, hidden beauty, yugen, mysterious profundity, elegant simplicity, the subtle and profound, the occult
幽閉 (ゆうへい): confinement, imprisonment, incarceration"
唇,lips,,"唇 (くちびる): lips
上唇 (じょうしん): upper lip
口唇 (こうしん): lips, labia"
茂,overgrown,,"茂み (しげみ): thicket, coppice, brushwood
生い茂る (おいしげる): to grow thickly, to be overgrown, to thrive, to grow in abundance
茂る (しげる): to grow thickly, to be in full leaf, to be rampant, to luxuriate, to be luxurious
茂り (しげり): growing thick
繁茂 (はんも): luxuriant growth, rankness (of weeds)"
届,deliver,,"届け (とどけ): report, notification, registration
届く (とどく): to reach, to arrive, to get through, to get at
届ける (とどける): to deliver, to forward, to send
届 (とどけ): report, notification, registration
届け出 (とどけで): report, notification"
戒,commandment,,"警戒 (けいかい): vigilance, caution, alertness, precaution, being on guard
戒め (いましめ): caution, admonition, warning, lesson
自戒 (じかい): self-admonition
懲戒 (ちょうかい): discipline, punishment, reprimand
戒律 (かいりつ): (religious) precept, discipline, commandment, mitzvah"
械,contraption,,"機械 (きかい): machine, mechanism
器械 (きかい): machine, mechanism
器械体操 (きかいたいそう): apparatus gymnastics, artistic gymnastics"
奪,rob,,"奪う (うばう): to snatch away, to dispossess, to steal
略奪 (りゃくだつ): pillage, plunder, looting, robbery
剥奪 (はくだつ): stripping (of rights, office, etc.), deprivation, divestiture, forfeit, revocation
奪取 (だっしゅ): usurpation, taking back, dispossession
換骨奪胎 (かんこつだったい): adaptation (e.g. of a poem or novel), rewriting, recasting, modification, rehashing"
拾,"pick up",,"拾い (ひろい): picking up, someone who picks up things
拾う (ひろう): to pick up, to find, to gather
収拾 (しゅうしゅう): control, bringing under control, settling (a matter), putting in order
拾 (じゅう): ten
拾得 (しゅうとく): finding (lost property), picking up"
属,belong,,"所属 (しょぞく): belonging to (a group, organization, etc.), affiliation (with), being attached to, being under the control of
付属 (ふぞく): attached, belonging (to), included, enclosed, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary
属性 (ぞくせい): attribute, property, context, element
金属 (きんぞく): metal
属する (ぞくする): to belong to, to come under, to be affiliated with, to be subject to"
挨,"push open",,"挨拶 (あいさつ): greeting, greetings, salutation, salute, polite set phrase used when meeting or parting from somebody"
汚,dirty,,"汚染 (おせん): pollution, contamination
汚れ (けがれ): disgrace, shame, stain, blot, corruption, depravity
汚い (きたない): dirty, filthy, foul, unclean
汚し (よごし): soiling, polluting, being dirty
汚職 (おしょく): corruption"
拶,"be imminent",,"挨拶 (あいさつ): greeting, greetings, salutation, salute, polite set phrase used when meeting or parting from somebody"
帆,sail,,"帆 (ほ): sail
帆走 (はんそう): sailing
帆船 (はんせん): sailing ship, sailing boat, sailing vessel
帆布 (はんぷ): sailcloth, canvas
真帆 (まほ): spread-out sail, full sail, (sailing) downwind"
抗,confront,,"抵抗 (ていこう): resistance, opposition, standing up to
対抗 (たいこう): opposition, antagonism
抗 (こう): anti-
抗議 (こうぎ): protest, objection
反抗 (はんこう): opposition, resistance, insubordination, defiance, hostility, rebellion"
奈,what,,"奈良 (なら): Nara (city)
奈落 (ならく): Naraka, hell, hades"
卒,graduate,,"卒業 (そつぎょう): graduation, completion (e.g. of a course)
卒 (そつ): low-ranking soldier
卒業生 (そつぎょうせい): graduate, alumnus
新卒 (しんそつ): new graduate, recent graduate
何卒 (なにとぞ): please, kindly, I beg of you, if it pleases you"
監,oversee,,"監督 (かんとく): supervision, control, superintendence, direction
監視 (かんし): monitoring, watching, observation, surveillance, guarding, supervision, lookout
監査 (かんさ): inspection, audit, judgement, judgment
監修 (かんしゅう): (editorial) supervision, general editorship
収監 (しゅうかん): imprisonment"
鈴,"small bell",,"鈴 (すず): bell (often globular)
風鈴 (ふうりん): wind chime, wind bell
呼び鈴 (よびりん): bell (used for summoning or signalling), buzzer
鈴なり (すずなり): bunches (e.g. of fruit), clusters"
討,chastise,,"検討 (けんとう): consideration, examination, investigation, study, scrutiny, discussion, analysis, review
討論 (とうろん): debate, discussion
討伐 (とうばつ): subjugation (using military force), suppression, subduing
討議 (とうぎ): debate, discussion
返り討ち (かえりうち): killing a would-be avenger"
亘,span,,"亘る (わたる): to cross over, to go across"
垣,hedge,,"垣根 (かきね): hedge, fence
石垣 (いしがき): stone wall
垣間見る (かいまみる): to take a peep at, to catch a glimpse of
大垣 (おおがき): roofed mud wall around a villa or temple
垣 (かき): fence, hedge, barrier, wall, railing"
膳,tray,,"膳 (ぜん): small dining table (usu. for a single person), serving tray (with legs)
御膳 (ごぜん): meal, emperor's meal
お膳立て (おぜんだて): setting the table, laying the table
配膳 (はいぜん): setting a place, setting the table
据え膳 (すえぜん): meal set before one"
駒,horse,,"駒 (こま): piece (in shogi, chess, etc.)
手駒 (てごま): (game pieces, soldiers, etc.) under one's control"
卑,lowly,,"卑怯 (ひきょう): cowardice, meanness, unfairness
卑屈 (ひくつ): menial, meanness, servility, abject
卑下 (ひげ): self-abasement, humility, self-depreciation
卑猥 (ひわい): indecent, obscene
卑劣 (ひれつ): mean, contemptible, despicable, dirty, foul, cowardly, base"
眉,eyebrow,,"眉 (まゆ): eyebrow, eyebrows
眉毛 (まゆげ): eyebrows
眉間 (みけん): brow, glabella, middle forehead, area between the eyebrows
白眉 (はくび): finest example, the best (of)
眉唾もの (まゆつばもの): fake, counterfeit"
閣,tall,,"内閣 (ないかく): cabinet (of a government), ministry
閣僚 (かくりょう): cabinet ministers
閣議 (かくぎ): cabinet meeting
金閣 (きんかく): golden pavilion
仏閣 (ぶっかく): Buddhist temple"
営,manage,,"営業 (えいぎょう): business, trade, operations
経営 (けいえい): management, administration, operation, running (business), conducting
運営 (うんえい): management, administration, operation
営利 (えいり): money-making, commercialized, commercialised
設営 (せつえい): construction"
粉,flour,,"粉 (こな): flour, meal, powder, dust
花粉 (かふん): pollen
小麦粉 (こむぎこ): wheat flour
粉塵 (ふんじん): mineral dust, mine dust, fine particles, dust
粉末 (ふんまつ): fine powder"
拭,wipe,,"払拭 (ふっしょく): wiping out, sweeping away, eradicating, dispelling
拭き (ふき): cleaner, wiper, eraser, cloth
拭く (ふく): to wipe, to dry
拭き取る (ふきとる): to wipe off, to wipe up
拭き掃除 (ふきそうじ): cleaning, scrubbing"
範,pattern,,"範囲 (はんい): extent, scope, sphere, range, span
広範囲 (こうはんい): extensive, vast range, wide scope
範疇 (はんちゅう): category
規範 (きはん): model, standard, pattern, norm, criterion, example
広範 (こうはん): wide, extensive, comprehensive, far-reaching, widespread"
猿,monkey,,"猿 (さる): sliding wooden bolt (for holding a door or window shut)
犬猿 (けんえん): cats and dogs (as an example of a bad relationship), dogs and monkeys
猿楽 (さるがく): noh
類人猿 (るいじんえん): anthropoid ape, anthropoid, ape
猿渡 (さるわたり): monkey bars, horizontal ladder"
暑,hot,,"暑い (あつい): hot, warm, sultry, heated
暑 (しょ): heat
猛暑 (もうしょ): heat wave, fierce heat
蒸し暑い (むしあつい): humid, sultry
残暑 (ざんしょ): late summer heat, lingering summer heat"
恵,favor,,"知恵 (ちえ): wisdom, wit, sagacity, sense, intelligence
恩恵 (おんけい): grace, favor, favour, blessing, benefit
恵比寿 (えびす): Ebisu, god of fishing and commerce
恵み (めぐみ): blessing, grace
恵 (え): wisdom, enlightenment"
祈,pray,,"祈り (いのり): prayer, supplication
祈る (いのる): to pray, to wish
お祈り (おいのり): prayer, supplication
祈願 (きがん): prayer, supplication
祈祷 (きとう): prayer, grace (at meals)"
謝,apologize,,"感謝 (かんしゃ): thanks, gratitude
代謝 (たいしゃ): metabolism
謝罪 (しゃざい): apology
新陳代謝 (しんちんたいしゃ): renewal, replacement, regeneration, rejuvenation
謝り (あやまり): excuse, apology"
浦,bay,,"浦 (うら): inlet
津々浦々 (つつうらうら): all over the country, throughout the land, every nook and cranny of the land"
較,contrast,,"比較 (ひかく): comparison
比較的 (ひかくてき): comparatively, relatively
較べる (くらべる): to compare, to make a comparison
較差 (かくさ): range"
乾,dry,,"乾燥 (かんそう): dryness, aridity, drying (e.g. clothes), dehydration, desiccation
乾杯 (かんぱい): toast, drink (in celebration or in honor of something)
乾き (かわき): drying, dryness
乾く (かわく): to get dry
乾電池 (かんでんち): dry cell, battery"
奮,"stirred up",,"興奮 (こうふん): excitement, stimulation, agitation, arousal
奮闘 (ふんとう): hard struggle, strenuous effort
奮発 (ふんぱつ): strenuous exertion, spurt
奮起 (ふんき): stirring, rousing oneself
発奮 (はっぷん): inspired, stimulated, roused"
管,pipe,,"管理 (かんり): control, management (e.g. of a business)
管 (かん): pipe, tube
保管 (ほかん): charge, custody, safekeeping, deposit, storage
血管 (けっかん): blood vessel, vein
配管 (はいかん): plumbing, piping"
汗,sweat,,"汗 (あせ): sweat, perspiration
汗だく (あせだく): dripping with sweat, bathed in perspiration
冷や汗 (ひやあせ): cold sweat
発汗 (はっかん): sweating, perspiration, sudation, hidrosis, diaphoresis
汗ばむ (あせばむ): to be sweaty"
祝,celebrate,,"お祝い (おいわい): congratulation, congratulations, celebration, festival, congratulatory gift
祝日 (しゅくじつ): national holiday, public holiday
祝 (いわい): congratulation, congratulations, celebration, festival, congratulatory gift
祝福 (しゅくふく): blessing
祝い (いわい): congratulation, congratulations, celebration, festival, congratulatory gift"
札,tag,,"札幌 (さっぽろ): Sapporo (city)
札 (さつ): note, paper money
改札 (かいさつ): examination of tickets
入札 (にゅうさつ): bid, tender, bidding
落札 (らくさつ): successful bid, winning a tender"
匠,artisan,,"師匠 (ししょう): master, teacher
巨匠 (きょしょう): master, masterhand, maestro
匠 (たくみ): workman, artisan, mechanic, carpenter
意匠 (いしょう): design
宗匠 (そうしょう): master, teacher"
勉,exertion,,"勉強 (べんきょう): study
勤勉 (きんべん): diligent, industrious
勉学 (べんがく): study, pursuit of knowledge"
胡,barbarian,,"胡散臭い (うさんくさい): suspicious-looking, shady, questionable, dubious, fishy
胡 (こ): barbarian tribes surrounding ancient China
胡麻油 (ごまあぶら): sesame oil
胡蝶 (こちょう): butterfly
胡同 (フートン): hutong, narrow street or alley, esp. in Beijing"
湖,lake,,"湖 (みずうみ): lake
琵琶湖 (びわこ): Lake Biwa
湖畔 (こはん): lake shore
湖面 (こめん): lake surface
湖北 (こほく): north of a lake, north of Lake Biwa"
貨,freight,,"通貨 (つうか): currency
雑貨 (ざっか): miscellaneous goods, general goods, sundries
貨幣 (かへい): money, currency, coinage
百貨店 (ひゃっかてん): (department) store, (department) stores
貨物 (かもつ): cargo, freight"
臭,stinking,,"臭い (くさい): stinking, smelly
臭 (しゅう): -smell, stinking of
臭み (くさみ): bad smell
体臭 (たいしゅう): body odor, body odour, personal odor, personal odour, characteristic (of someone)
悪臭 (あくしゅう): stink, bad odor, bad odour, stench"
悩,trouble,,"悩み (なやみ): trouble, troubles, worry, distress, sorrows, anguish, agony, problem
悩む (なやむ): to be worried, to be troubled
苦悩 (くのう): (mental) agony, anguish, suffering, distress
悩ましい (なやましい): seductive, carnal, enchanting
煩悩 (ぼんのう): worldly desires, evil passions, appetites of the flesh"
偉,admirable,,"偉大 (いだい): great, grand, magnificent, outstanding, mighty
偉い (えらい): great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent
偉 (い): greatness
偉人 (いじん): great person, eminent figure
偉業 (いぎょう): great achievement, great feat, great work, great undertaking"
砲,cannon,,"砲 (じゅう): gun, rifle, small arms
砲撃 (ほうげき): bombarding, shelling, bombardment
発砲 (はっぽう): firing, discharge of gun
大砲 (たいほう): gun, cannon, artillery
砲台 (ほうだい): (gun) battery, fort"
尻,buttocks,,"尻 (けつ): ass, arse, buttocks
尻目 (しりめ): backward glance, sidelong glance
目尻 (めじり): outer canthus, outer corner of the eye
帳尻 (ちょうじり): closing part of a balance sheet, balance of accounts
尻込み (しりごみ): recoil, hesitation, flinching, shrinking back"
氷,ice,,"氷 (こおり): ice
かき氷 (かきごおり): shaved ice (usually served with flavored simple syrup), Italian ice, Sno-cone, snow cone
氷結 (ひょうけつ): freezing, freezing over
氷室 (こおりむろ): ice house, ice room, cold room
氷河期 (ひょうがき): glacial period, glacial epoch, glacial era, ice age"
嘆,sigh,,"嘆き (なげき): grief, lamentation
嘆く (なげく): to lament, to grieve, to regret
感嘆 (かんたん): admiration, wonder, astonishment
驚嘆 (きょうたん): wonder, admiration, being struck with admiration
嘆願 (たんがん): entreaty, appeal, petition"
貞,upright,,"童貞 (どうてい): virginity (of a male), virgin
貞 (てい): firm adherence to one's principles
貞治 (じょうじ): Jōji era (of the Northern Court) (1362.9.23-1368.2.18), Teiji era
貞操 (ていそう): chastity, virtue, fidelity
貞享 (じょうきょう): Jōkyō era (1684.2.21-1688.9.30)"
孔,cavity,,"瞳孔 (どうこう): pupil (of the eye)
孔 (あな): hole
孔子 (こうし): Confucius
鼻孔 (びこう): nostril, nostrils, naris, nares
多孔 (たこう): porous, open (weave)"
濁,voiced,,"濁り (にごり): muddiness, murkiness, lack of clarity
濁流 (だくりゅう): muddy stream
濁世 (だくせ): this corrupt or degenerate world, this world or life, the world of mankind
濁点 (だくてん): dakuten, diacritic kana mark that turns an unvoiced consonant into a voiced consonant
白濁 (はくだく): cloudiness, turbidity, nebula (medical)"
駅,station,,"駅 (えき): railway station, train station
駅前 (えきまえ): in front of station
最寄り駅 (もよりえき): nearest station
駅員 (えきいん): station attendant
最寄駅 (もよりえき): nearest station"
堅,strict,,"堅い (かたい): hard, solid, tough
中堅 (ちゅうけん): nucleus, backbone, mainstay, key figure
堅苦しい (かたくるしい): formal, strict, ceremonious, stiff
堅牢 (けんろう): solid, strong, sturdy, durable, stout
堅実 (けんじつ): steady, sound, reliable, solid"
昌,prosperous,,
唱,chant,,"合唱 (がっしょう): chorus, singing in a chorus
提唱 (ていしょう): advocacy, proposal
唱える (となえる): to recite, to chant
歌唱 (かしょう): song, singing
唱和 (しょうわ): cheering in chorus, saying in unison"
塔,pagoda,,"塔 (とう): tower, steeple, spire
鉄塔 (てっとう): steel tower
司令塔 (しれいとう): control tower, conning tower
砲塔 (ほうとう): gun turret
テレビ塔 (テレビとう): TV tower"
馴,"get used to",,"馴染み (なじみ): intimacy, friendship, familiarity
馴染む (なじむ): to become familiar with, to fit in, to adapt oneself, to get used to, to grow accustomed to
幼馴染 (おさななじみ): childhood friend, friend from infancy, old playmate
馴れ合い (なれあい): collusion, conspiracy
馴れ初め (なれそめ): start of a romance, beginning of love"
曹,cadet,,"軍曹 (ぐんそう): sergeant
重曹 (じゅうそう): baking soda, sodium bicarbonate
曹洞宗 (そうとうしゅう): Soto school (of Zen Buddhism)
法曹 (ほうそう): legal profession, lawyer
曹長 (そうちょう): master sergeant, sergeant major (JSDF)"
率,rate,,"率 (りつ): rate, ratio, proportion, percentage
効率 (こうりつ): efficiency
確率 (かくりつ): probability, likelihood, chances
比率 (ひりつ): ratio, proportion, percentage
税率 (ぜいりつ): tariff"
涯,horizon,,"生涯 (しょうがい): life, lifetime, career
境涯 (きょうがい): circumstances, one's situation or lot in life
涯 (はて): horizon
天涯 (てんがい): horizon, distant land, skyline, heavenly shores, remote region
天涯孤独 (てんがいこどく): a person without a single relative"
庄,level,,"庄 (しょう): manor, villa
庄屋 (しょうや): village headman"
灰,ashes,,"灰 (はい): ash, ashes
灰色 (はいいろ): grey, gray, ashen
灰皿 (はいざら): ashtray
死の灰 (しのはい): lethal radioactive fallout, atomic dust
焼却灰 (しょうきゃくばい): incinerated ash, burned ash, ash"
棄,abandon,,"廃棄 (はいき): disposal, abandonment, scrapping, discarding, abolition
放棄 (ほうき): abandonment, renunciation, resignation, abdication (responsibility, right)
破棄 (はき): tearing up and discarding (e.g. documents), disposal (e.g. weaponry), destruction
棄権 (きけん): abstention (from voting), renunciation (of a right), withdrawal (from a contest)
遺棄 (いき): abandonment, desertion"
貸,lend,,"貸し (かし): loan, lending
賃貸 (ちんたい): lease, rent, hire
貸し出し (かしだし): lending, loaning
貸す (かす): to lend, to loan
貸切 (かしきり): reserving, chartering, engaging, reservation"
叱,scold,,"叱り (しかり): scolding
叱咤 (しった): scolding, rebuke, reprimand
叱責 (しっせき): reprimand, rebuke"
枯,wither,,"枯葉 (かれは): dead leaf, dry leaves
枯渇 (こかつ): drying up, running dry
木枯らし (こがらし): cold wintry wind
枯れる (かれる): to wither (of a plant), to be blasted, to die
枯木 (かれき): dead tree, withered tree"
徴,indications,,"特徴 (とくちょう): feature, trait, characteristic, peculiarity, distinction
象徴 (しょうちょう): (abstract) symbol, emblem, representation
徴収 (ちょうしゅう): collection (of fees, taxes, etc.), levy
徴兵 (ちょうへい): conscription, recruitment, enlistment
追徴 (ついちょう): supplementary charge, additional collection"
招,beckon,,"招待 (しょうたい): invitation
招き (まねき): invitation
招く (まねく): to invite, to ask
招聘 (しょうへい): (courteous) invitation, call
招集 (しょうしゅう): call, summons, convening, convocation"
暇,"spare time",,"暇 (ひま): spare time, free time, leisure
休暇 (きゅうか): holiday, day off, furlough, absence (from work)
暇つぶし (ひまつぶし): waste of time, killing time
余暇 (よか): leisure, leisure time, spare time
暇人 (ひまじん): person with a lot of free time on their hands, person of leisure, idler, loafer"
邸,residence,,"官邸 (かんてい): official residence (e.g. of the prime minister)
邸 (やしき): residence, estate, grounds, premises, mansion
邸宅 (ていたく): mansion, residence
豪邸 (ごうてい): palatial residence, stately mansion
公邸 (こうてい): official residence"
柔,tender,,"柔軟 (じゅうなん): flexible, lithe, soft, pliable
柔らかい (やわらかい): soft, tender, pliant, supple, limber, limp
柔らか (やわらか): soft, tender, limp, subdued (colour or light) (color), gentle, meek
柔道 (じゅうどう): judo
優柔不断 (ゆうじゅうふだん): indecisiveness, shilly-shally, irresolution, vacillation, indecision"
宣,proclaim,,"宣言 (せんげん): declaration, proclamation, announcement
宣伝 (せんでん): publicity, advertisement, advertising, propaganda
宣告 (せんこく): sentence, verdict, pronouncement
宣誓 (せんせい): oath, abjuration, pledge
宣戦 (せんせん): declaration of war"
俊,genius,,"俊秀 (しゅんしゅう): genius, prodigy, talented person
俊英 (しゅんえい): excellence, genius
俊足 (しゅんそく): fast runner
俊敏 (しゅんびん): quick-witted and agile, keen and nimble
英俊 (えいしゅん): genius, prodigy"
賞,prize,,"賞 (しょう): prize, award
鑑賞 (かんしょう): appreciation (of art, music, poetry, etc.)
受賞 (じゅしょう): winning (a prize)
入賞 (にゅうしょう): winning a prize or place (in a contest)
賞賛 (しょうさん): praise, admiration, commendation, approbation"
霧,fog,,"霧 (きり): fog, mist
霧雨 (きりさめ): drizzle, light rain
朝霧 (あさぎり): morning fog, morning mist
濃霧 (のうむ): heavy fog, dense fog, thick fog
噴霧 (ふんむ): atomizing, spraying"
週,week,,"週間 (しゅうかん): week
今週 (こんしゅう): this week
先週 (せんしゅう): last week, the week before
週 (しゅう): week
週末 (しゅうまつ): weekend"
禁,prohibition,,"禁止 (きんし): prohibition, inhibition, ban
禁煙 (きんえん): abstaining from smoking, quitting smoking
解禁 (かいきん): lifting a ban, raising an embargo, opening a season (hunting, fishing, etc.)
禁物 (きんもつ): taboo, forbidden thing
禁 (きん): ban (e.g. on smoking), prohibition"
豪,overpowering,,"豪華 (ごうか): wonderful, gorgeous, splendor, splendour, pomp, extravagance
富豪 (ふごう): wealthy person, millionaire
豪雨 (ごうう): torrential rain, heavy rain, cloudburst, downpour
豪快 (ごうかい): hearty, exciting, stirring, lively, heroic, largehearted, splendid
豪 (ごう): strong, hard, manly"
朋,companion,,"朋友 (ほうゆう): friend, companion
朋 (とも): friend, companion, comrade, pal
同朋 (どうぼう): companions, fellows"
棚,shelf,,"棚 (たな): shelf, shelves, ledge, rack
本棚 (ほんだな): bookshelves, bookshelf, bookcase
書棚 (しょだな): bookshelf
棚卸 (たなおろし): stocktaking, inventory count
戸棚 (とだな): cupboard, locker, closet, wardrobe, cabinet"
塩,salt,,"塩 (しお): salt (i.e. sodium chloride), common salt, table salt
塩分 (えんぶん): salt, salt content
塩味 (しおあじ): salty taste, saltiness
塩焼き (しおやき): grilling (fish) with salt, broiling with salt
塩水 (しおみず): salt water, brine"
漸,steadily,,"漸 (ぜん): gradual progress
漸進 (ぜんしん): gradual progress, steady advance
漸次 (ぜんじ): gradually, slowly, little by little, incrementally
漸層法 (ぜんそうほう): climax (rhetoric), gradation"
郡,county,,"郡 (ぐん): district, county
郡司 (ぐんじ): district governor (Ritsuryo period)"
躍,leap,,"活躍 (かつやく): activity (esp. energetic), great efforts, conspicuous service
飛躍 (ひやく): leaping, activity
躍進 (やくしん): making rapid progress, making great advances, rush, dash, onslaught
躍動 (やくどう): lively motion, throb
一躍 (いちやく): suddenly (rising to fame, etc.), instantly, immediately, overnight"
整,"put in order",,"調整 (ちょうせい): adjustment, regulation, coordination, reconciliation, tuning, fixing, tailoring
整理 (せいり): sorting, arrangement, organization, putting in order, adjustment, regulation
整備 (せいび): maintenance, servicing
整え (ととのえ): preparation, arrangement, execution
整形 (せいけい): orthopedics, plastic surgery, cosmetic surgery"
紋,"family crest",,"指紋 (しもん): fingerprint
波紋 (はもん): ripple, ring on the water
紋 (もん): (family) crest, coat of arms
紋章 (もんしょう): crest, coat of arms
紋様 (もんよう): pattern, design"
塗,paint,,"塗り (ぬり): coating (esp. lacquering)
塗装 (とそう): coating, painting
塗る (ぬる): to paint, to plaster, to lacquer, to varnish, to spread, to smear, to put up (wallpaper)
塗布 (とふ): application (of ointment)
塗料 (とりょう): paints, painting material"
恩,grace,,"恩恵 (おんけい): grace, favor, favour, blessing, benefit
恩 (おん): favour, favor, obligation, debt of gratitude
恩返し (おんがえし): requital of a favour (favor), repayment (of an obligation, kindness, etc.)
恩師 (おんし): teacher, one's former teacher
恩人 (おんじん): benefactor, patron"
稽,consider,,"稽古 (けいこ): practice, practising, training, study
滑稽 (こっけい): funny, comical, humorous, laughable
荒唐無稽 (こうとうむけい): absurd, nonsensical, preposterous
出稽古 (でげいこ): giving lessons at pupils' homes"
縦,vertical,,"縦 (たて): the vertical, height
操縦 (そうじゅう): steering, piloting, flying, control, operation, handling
縦横 (じゅうおう): length and width, length and breadth, lengthwise and crosswise, longitude and latitude, vertical and horizontal
縦長 (たてなが): oblong, vertical writing style (e.g. on envelopes), portrait orientation
縦横無尽 (じゅうおうむじん): freely, right and left, as one pleases"
翁,"venerable old man",,"翁 (おう): old man, venerable gentleman
玄翁 (げんのう): sledgehammer
塞翁が馬 (さいおうがうま): the future is unpredictable, unscrutable are the ways of heaven, the irony of fate
老翁 (ろうおう): old man"
匂,scent,,"匂い (におい): odour, odor, scent, smell, stench
匂 (におい): odour, odor, scent, smell, stench
匂わせる (におわせる): to give off (a smell, scent, aroma), to smell of, to perfume (a room, etc.)
匂う (におう): to be fragrant, to smell (good)"
効,effect,,"効果 (こうか): effect, effectiveness, efficacy, result
有効 (ゆうこう): valid, effective
効率 (こうりつ): efficiency
無効 (むこう): invalid, void, ineffective, unavailable
効く (きく): to be effective, to show effect"
凝,congeal,,"凝縮 (ぎょうしゅく): condensation (of ideas, emotions, etc.)
凝り (しこり): muscle stiffness (esp. in shoulders)
凝視 (ぎょうし): stare, gaze, fixation
凝る (こごる): to congeal, to freeze
凝集 (ぎょうしゅう): agglomeration, clumping together"
崩,crumble,,"崩壊 (ほうかい): collapse, crumbling, breaking down, caving in
崩れ (くずれ): crumbling, collapse, ruin
崩れる (くずれる): to collapse, to crumble
崩す (くずす): to destroy, to demolish, to pull down, to tear down, to level
なし崩し (なしくずし): paying back in installments (instalments), amortization plan (amortisation)"
縮,shrink,,"縮小 (しゅくしょう): reduction, curtailment
圧縮 (あっしゅく): compression, condensation, constriction, compaction
短縮 (たんしゅく): shortening, contraction, reduction, curtailment, abbreviation
恐縮 (きょうしゅく): feeling obliged, being grateful, being thankful, being sorry, being ashamed
濃縮 (のうしゅく): concentration (e.g. of a solution), enrichment, condensation"
掘,dig,,"発掘 (はっくつ): excavation, exhumation
採掘 (さいくつ): mining
掘る (ほる): to dig, to excavate, to hollow
掘り出し物 (ほりだしもの): (lucky) find, bargain, good buy, treasure trove
掘り下げる (ほりさげる): to dig down, to delve into, to get to the bottom of (a matter), to investigate further"
衝,collide,,"衝撃 (しょうげき): shock, impact, crash
衝突 (しょうとつ): collision, crash, running into
衝動 (しょうどう): impulse, impetus, urge
緩衝 (かんしょう): buffered
衝撃波 (しょうげきは): shock wave"
唄,"songs with shamisen",,"唄 (うた): song
唄う (うたう): to sing
小唄 (こうた): kouta, traditional ballad accompanied by shamisen
長唄 (ながうた): long epic song with shamisen accompaniment (developed in Edo in the early 17th century)
地唄 (じうた): (style of) folk song"
桜,"cherry tree",,"桜 (さくら): cherry tree, cherry blossom
桜花 (おうか): cherry blossom
桜餅 (さくらもち): rice cake with bean paste wrapped in a preserved cherry leaf
葉桜 (はざくら): cherry tree in leaf, cherry tree whose blossoms have fallen, revealing the young leaves
夜桜 (よざくら): cherry trees at evening"
